model,optimal_p,payoff_ratio,answer
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,1,100.0,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,1
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,99,0.01,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,1
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,49,1.02,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,51,0.98,1
qwen/qwen3-vl-8b-instruct,51,0.98,0
qwen/qwen3-vl-8b-instruct,60,0.67,1
qwen/qwen3-vl-8b-instruct,60,0.67,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
moonshotai/kimi-k2-0905,40,1.5,1
moonshotai/kimi-k2-0905,40,1.5,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,1
anthropic/claude-4.5-sonnet,50,1.0,0
