model,optimal_p,b_count,answer
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
anthropic/claude-4.5-sonnet,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,1
openai/gpt-5,49.5,1019,0
openai/gpt-5,49.5,1019,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,40.0,1500,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,0
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,60.0,667,1
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,1.0,99000,0
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
qwen/qwen3-vl-8b-instruct,99.0,10,1
moonshotai/kimi-k2-0905,40.0,1500,0
